id,status_group
4891,predicted label
31899,predicted label
33808,predicted label
39013,predicted label
2190,predicted label
68867,predicted label
70725,predicted label
66858,predicted label
55226,predicted label
21029,predicted label
55510,predicted label
44942,predicted label
33340,predicted label
47603,predicted label
14297,predicted label
38397,predicted label
34285,predicted label
58070,predicted label
63460,predicted label
10259,predicted label
28421,predicted label
14274,predicted label
13695,predicted label
2262,predicted label
55545,predicted label
70373,predicted label
54022,predicted label
73875,predicted label
44027,predicted label
49745,predicted label
66829,predicted label
49358,predicted label
71605,predicted label
59222,predicted label
5984,predicted label
64316,predicted label
47702,predicted label
45022,predicted label
43244,predicted label
47670,predicted label
24798,predicted label
15175,predicted label
68072,predicted label
32703,predicted label
60905,predicted label
28690,predicted label
69232,predicted label
32533,predicted label
11375,predicted label
47663,predicted label
30430,predicted label
28550,predicted label
36663,predicted label
40387,predicted label
51578,predicted label
3534,predicted label
47508,predicted label
63630,predicted label
26671,predicted label
34243,predicted label
2181,predicted label
11259,predicted label
36185,predicted label
36500,predicted label
27563,predicted label
2867,predicted label
9370,predicted label
66898,predicted label
894,predicted label
43172,predicted label
61008,predicted label
1871,predicted label
24562,predicted label
74138,predicted label
43953,predicted label
14738,predicted label
72983,predicted label
61959,predicted label
38608,predicted label
16485,predicted label
73988,predicted label
39284,predicted label
29207,predicted label
47081,predicted label
49101,predicted label
34517,predicted label
31059,predicted label
57432,predicted label
6346,predicted label
72650,predicted label
5677,predicted label
39376,predicted label
24347,predicted label
26503,predicted label
48360,predicted label
61135,predicted label
7382,predicted label
9684,predicted label
28706,predicted label
30674,predicted label
68709,predicted label
68555,predicted label
2891,predicted label
8325,predicted label
35792,predicted label
21525,predicted label
54970,predicted label
62634,predicted label
20452,predicted label
69576,predicted label
2868,predicted label
26716,predicted label
13707,predicted label
48742,predicted label
10004,predicted label
43570,predicted label
64844,predicted label
30482,predicted label
54847,predicted label
22657,predicted label
8249,predicted label
9243,predicted label
35067,predicted label
1857,predicted label
35742,predicted label
5800,predicted label
60514,predicted label
40830,predicted label
27127,predicted label
71753,predicted label
51047,predicted label
53739,predicted label
23929,predicted label
53104,predicted label
58724,predicted label
65168,predicted label
35803,predicted label
42604,predicted label
41814,predicted label
29197,predicted label
62221,predicted label
45377,predicted label
26715,predicted label
61468,predicted label
25038,predicted label
58810,predicted label
10713,predicted label
22734,predicted label
16087,predicted label
18149,predicted label
36657,predicted label
4068,predicted label
63610,predicted label
39301,predicted label
59813,predicted label
36574,predicted label
4406,predicted label
65365,predicted label
44055,predicted label
70621,predicted label
2247,predicted label
6935,predicted label
4418,predicted label
60547,predicted label
135,predicted label
24055,predicted label
1312,predicted label
10331,predicted label
26177,predicted label
33162,predicted label
7062,predicted label
22851,predicted label
28423,predicted label
41251,predicted label
20422,predicted label
34257,predicted label
16064,predicted label
40453,predicted label
54622,predicted label
16920,predicted label
33310,predicted label
22136,predicted label
63341,predicted label
19356,predicted label
71628,predicted label
64094,predicted label
11925,predicted label
59084,predicted label
37215,predicted label
35362,predicted label
65020,predicted label
3718,predicted label
44761,predicted label
1471,predicted label
23132,predicted label
40859,predicted label
62566,predicted label
22401,predicted label
28889,predicted label
35117,predicted label
61481,predicted label
27111,predicted label
19631,predicted label
1482,predicted label
7428,predicted label
3388,predicted label
39395,predicted label
28660,predicted label
47388,predicted label
50865,predicted label
39358,predicted label
11569,predicted label
12754,predicted label
36511,predicted label
51901,predicted label
43635,predicted label
49977,predicted label
26436,predicted label
39764,predicted label
59511,predicted label
67376,predicted label
18372,predicted label
60995,predicted label
4370,predicted label
32477,predicted label
61244,predicted label
14604,predicted label
16439,predicted label
57621,predicted label
14019,predicted label
24041,predicted label
1934,predicted label
9465,predicted label
54058,predicted label
29854,predicted label
55860,predicted label
2174,predicted label
42337,predicted label
69450,predicted label
35051,predicted label
71593,predicted label
8482,predicted label
20941,predicted label
64392,predicted label
51397,predicted label
41591,predicted label
23332,predicted label
32115,predicted label
41692,predicted label
25771,predicted label
32552,predicted label
3331,predicted label
54540,predicted label
503,predicted label
71143,predicted label
7807,predicted label
57653,predicted label
51315,predicted label
24220,predicted label
67953,predicted label
54094,predicted label
45292,predicted label
31549,predicted label
37511,predicted label
68378,predicted label
15031,predicted label
58739,predicted label
8089,predicted label
21828,predicted label
7638,predicted label
56568,predicted label
29502,predicted label
14198,predicted label
63751,predicted label
5928,predicted label
42267,predicted label
69493,predicted label
64556,predicted label
22629,predicted label
49173,predicted label
2358,predicted label
32709,predicted label
28752,predicted label
7917,predicted label
29189,predicted label
2159,predicted label
43104,predicted label
43457,predicted label
36883,predicted label
24201,predicted label
40839,predicted label
27603,predicted label
58623,predicted label
3144,predicted label
42970,predicted label
30336,predicted label
56071,predicted label
53451,predicted label
35703,predicted label
39991,predicted label
30947,predicted label
22468,predicted label
62861,predicted label
53501,predicted label
56510,predicted label
4508,predicted label
57787,predicted label
49951,predicted label
3872,predicted label
56684,predicted label
67903,predicted label
56467,predicted label
38739,predicted label
18343,predicted label
13767,predicted label
62621,predicted label
73869,predicted label
70262,predicted label
71693,predicted label
20174,predicted label
15549,predicted label
62113,predicted label
29511,predicted label
9501,predicted label
66604,predicted label
39581,predicted label
36831,predicted label
21060,predicted label
9519,predicted label
64673,predicted label
32122,predicted label
56799,predicted label
10080,predicted label
13909,predicted label
22956,predicted label
43508,predicted label
43680,predicted label
9719,predicted label
45095,predicted label
62238,predicted label
10929,predicted label
72578,predicted label
3060,predicted label
46841,predicted label
12034,predicted label
16234,predicted label
9795,predicted label
3641,predicted label
20787,predicted label
63937,predicted label
36040,predicted label
67076,predicted label
65787,predicted label
50760,predicted label
31362,predicted label
63329,predicted label
60993,predicted label
48268,predicted label
13857,predicted label
62212,predicted label
10234,predicted label
49460,predicted label
67804,predicted label
60775,predicted label
3648,predicted label
40853,predicted label
36292,predicted label
67873,predicted label
33543,predicted label
64414,predicted label
64541,predicted label
70060,predicted label
63551,predicted label
30021,predicted label
11373,predicted label
2006,predicted label
62388,predicted label
47949,predicted label
23075,predicted label
54591,predicted label
4415,predicted label
18438,predicted label
47227,predicted label
32803,predicted label
61007,predicted label
65713,predicted label
4149,predicted label
12758,predicted label
13084,predicted label
35610,predicted label
54093,predicted label
42439,predicted label
40534,predicted label
46477,predicted label
63169,predicted label
4545,predicted label
67788,predicted label
70091,predicted label
53996,predicted label
17796,predicted label
55847,predicted label
64785,predicted label
26140,predicted label
56381,predicted label
68966,predicted label
51300,predicted label
51757,predicted label
65640,predicted label
21027,predicted label
53724,predicted label
26908,predicted label
25652,predicted label
71040,predicted label
53348,predicted label
19782,predicted label
36271,predicted label
26541,predicted label
70464,predicted label
59058,predicted label
56509,predicted label
50996,predicted label
70413,predicted label
19540,predicted label
17886,predicted label
2095,predicted label
61538,predicted label
65494,predicted label
45491,predicted label
37220,predicted label
54218,predicted label
59686,predicted label
31393,predicted label
55054,predicted label
21958,predicted label
66499,predicted label
69750,predicted label
40828,predicted label
10927,predicted label
52853,predicted label
20436,predicted label
2178,predicted label
70197,predicted label
42000,predicted label
58941,predicted label
61707,predicted label
28955,predicted label
61906,predicted label
48164,predicted label
45217,predicted label
56244,predicted label
66945,predicted label
20655,predicted label
7924,predicted label
19171,predicted label
65349,predicted label
40561,predicted label
1023,predicted label
1508,predicted label
26647,predicted label
70445,predicted label
50199,predicted label
26964,predicted label
32219,predicted label
16046,predicted label
15737,predicted label
72539,predicted label
67393,predicted label
29013,predicted label
23734,predicted label
73315,predicted label
31537,predicted label
6953,predicted label
41659,predicted label
4867,predicted label
21370,predicted label
65133,predicted label
9373,predicted label
17907,predicted label
71828,predicted label
72894,predicted label
41582,predicted label
46838,predicted label
70576,predicted label
23323,predicted label
3973,predicted label
65816,predicted label
43626,predicted label
66966,predicted label
24844,predicted label
73066,predicted label
67978,predicted label
13443,predicted label
32444,predicted label
8155,predicted label
18982,predicted label
24533,predicted label
27856,predicted label
56866,predicted label
58445,predicted label
41621,predicted label
63893,predicted label
11225,predicted label
20613,predicted label
39516,predicted label
8756,predicted label
10638,predicted label
50885,predicted label
30237,predicted label
41182,predicted label
10502,predicted label
50223,predicted label
10319,predicted label
21019,predicted label
34756,predicted label
57777,predicted label
56844,predicted label
64906,predicted label
32519,predicted label
63082,predicted label
15477,predicted label
13846,predicted label
51835,predicted label
3452,predicted label
27034,predicted label
8371,predicted label
34995,predicted label
67500,predicted label
18893,predicted label
8503,predicted label
62636,predicted label
46592,predicted label
30362,predicted label
29200,predicted label
48207,predicted label
5169,predicted label
10865,predicted label
48994,predicted label
27483,predicted label
4802,predicted label
6024,predicted label
52999,predicted label
12513,predicted label
50674,predicted label
49108,predicted label
72224,predicted label
13828,predicted label
61051,predicted label
43717,predicted label
66773,predicted label
52059,predicted label
14014,predicted label
33098,predicted label
18004,predicted label
49510,predicted label
33775,predicted label
59126,predicted label
60508,predicted label
69680,predicted label
32334,predicted label
49944,predicted label
37219,predicted label
34876,predicted label
6160,predicted label
14998,predicted label
51635,predicted label
25806,predicted label
28063,predicted label
24315,predicted label
19994,predicted label
14533,predicted label
22102,predicted label
55097,predicted label
52399,predicted label
21410,predicted label
50788,predicted label
30143,predicted label
31438,predicted label
50605,predicted label
38138,predicted label
37714,predicted label
12458,predicted label
63847,predicted label
38941,predicted label
58006,predicted label
3701,predicted label
63176,predicted label
32907,predicted label
63884,predicted label
22345,predicted label
58020,predicted label
6689,predicted label
26308,predicted label
14398,predicted label
14818,predicted label
6353,predicted label
43839,predicted label
2840,predicted label
59264,predicted label
8560,predicted label
21778,predicted label
1718,predicted label
67618,predicted label
66982,predicted label
48558,predicted label
44952,predicted label
68081,predicted label
7118,predicted label
53226,predicted label
72612,predicted label
15657,predicted label
15032,predicted label
71183,predicted label
47231,predicted label
59893,predicted label
18294,predicted label
2375,predicted label
24452,predicted label
60068,predicted label
22177,predicted label
15599,predicted label
58770,predicted label
33128,predicted label
6079,predicted label
13266,predicted label
35442,predicted label
61825,predicted label
41385,predicted label
4520,predicted label
69554,predicted label
26582,predicted label
45162,predicted label
51277,predicted label
19496,predicted label
70560,predicted label
22059,predicted label
20955,predicted label
20485,predicted label
66852,predicted label
6978,predicted label
48612,predicted label
71666,predicted label
24170,predicted label
17850,predicted label
43902,predicted label
56723,predicted label
64536,predicted label
1233,predicted label
42143,predicted label
40374,predicted label
32954,predicted label
68984,predicted label
11978,predicted label
65189,predicted label
16038,predicted label
28449,predicted label
56904,predicted label
64601,predicted label
72436,predicted label
6144,predicted label
70599,predicted label
70655,predicted label
43023,predicted label
65545,predicted label
31000,predicted label
26482,predicted label
25686,predicted label
15651,predicted label
19192,predicted label
73785,predicted label
2125,predicted label
65140,predicted label
29595,predicted label
5306,predicted label
45147,predicted label
39443,predicted label
47769,predicted label
29520,predicted label
69998,predicted label
34484,predicted label
71981,predicted label
51469,predicted label
17422,predicted label
23257,predicted label
15856,predicted label
228,predicted label
35713,predicted label
54385,predicted label
65399,predicted label
5863,predicted label
49266,predicted label
24312,predicted label
68374,predicted label
55651,predicted label
52250,predicted label
74244,predicted label
61104,predicted label
19955,predicted label
43510,predicted label
41099,predicted label
51305,predicted label
71832,predicted label
24812,predicted label
57060,predicted label
3193,predicted label
20040,predicted label
682,predicted label
47417,predicted label
9536,predicted label
56423,predicted label
4770,predicted label
10926,predicted label
70775,predicted label
3344,predicted label
7940,predicted label
41872,predicted label
14226,predicted label
1084,predicted label
29695,predicted label
53357,predicted label
38502,predicted label
45263,predicted label
11664,predicted label
45951,predicted label
31956,predicted label
72722,predicted label
1457,predicted label
58604,predicted label
10150,predicted label
13140,predicted label
4158,predicted label
33365,predicted label
2512,predicted label
3792,predicted label
41158,predicted label
49470,predicted label
45060,predicted label
61264,predicted label
42048,predicted label
52317,predicted label
26066,predicted label
5082,predicted label
39794,predicted label
282,predicted label
13617,predicted label
70883,predicted label
46582,predicted label
18763,predicted label
13744,predicted label
71273,predicted label
2447,predicted label
74063,predicted label
33761,predicted label
73129,predicted label
38438,predicted label
66706,predicted label
71117,predicted label
7078,predicted label
519,predicted label
55708,predicted label
38509,predicted label
57945,predicted label
27176,predicted label
68377,predicted label
849,predicted label
47114,predicted label
41438,predicted label
21111,predicted label
37406,predicted label
10498,predicted label
34231,predicted label
56341,predicted label
18051,predicted label
35331,predicted label
58056,predicted label
61167,predicted label
4920,predicted label
40357,predicted label
43318,predicted label
21087,predicted label
68111,predicted label
11661,predicted label
16322,predicted label
49232,predicted label
54765,predicted label
71388,predicted label
18604,predicted label
44350,predicted label
62598,predicted label
43591,predicted label
51885,predicted label
13290,predicted label
12485,predicted label
1968,predicted label
62032,predicted label
13395,predicted label
27384,predicted label
50484,predicted label
23050,predicted label
31156,predicted label
32559,predicted label
70435,predicted label
22655,predicted label
44573,predicted label
9332,predicted label
46413,predicted label
6930,predicted label
7830,predicted label
30613,predicted label
2715,predicted label
1873,predicted label
69719,predicted label
31230,predicted label
57424,predicted label
20682,predicted label
23566,predicted label
38271,predicted label
47572,predicted label
71841,predicted label
73967,predicted label
60861,predicted label
20526,predicted label
38337,predicted label
20014,predicted label
57709,predicted label
19588,predicted label
27587,predicted label
9984,predicted label
70608,predicted label
64499,predicted label
38582,predicted label
359,predicted label
11158,predicted label
37242,predicted label
71892,predicted label
18826,predicted label
42859,predicted label
52768,predicted label
34690,predicted label
28004,predicted label
45813,predicted label
56875,predicted label
14917,predicted label
30105,predicted label
12955,predicted label
44032,predicted label
53634,predicted label
13922,predicted label
67888,predicted label
24970,predicted label
47673,predicted label
12015,predicted label
20259,predicted label
24333,predicted label
48864,predicted label
3186,predicted label
40617,predicted label
39727,predicted label
26524,predicted label
49963,predicted label
33392,predicted label
65604,predicted label
25439,predicted label
32689,predicted label
39346,predicted label
44111,predicted label
48509,predicted label
58191,predicted label
38311,predicted label
32588,predicted label
51097,predicted label
21616,predicted label
1546,predicted label
50592,predicted label
15153,predicted label
60451,predicted label
39092,predicted label
44066,predicted label
44259,predicted label
1984,predicted label
61682,predicted label
59320,predicted label
62678,predicted label
2798,predicted label
54555,predicted label
46806,predicted label
67541,predicted label
65284,predicted label
31265,predicted label
34288,predicted label
38812,predicted label
14868,predicted label
64873,predicted label
22140,predicted label
11260,predicted label
62930,predicted label
36875,predicted label
66406,predicted label
12160,predicted label
60923,predicted label
41028,predicted label
72710,predicted label
51571,predicted label
32839,predicted label
10978,predicted label
30879,predicted label
67002,predicted label
60951,predicted label
1889,predicted label
51701,predicted label
59284,predicted label
26460,predicted label
23917,predicted label
19445,predicted label
20634,predicted label
48271,predicted label
39770,predicted label
12535,predicted label
9948,predicted label
50686,predicted label
35931,predicted label
14955,predicted label
48997,predicted label
71077,predicted label
26013,predicted label
12541,predicted label
10225,predicted label
48523,predicted label
44597,predicted label
18030,predicted label
67297,predicted label
18418,predicted label
8365,predicted label
31248,predicted label
49370,predicted label
55014,predicted label
10408,predicted label
22728,predicted label
57343,predicted label
42461,predicted label
73501,predicted label
32679,predicted label
52750,predicted label
51655,predicted label
43087,predicted label
66847,predicted label
32537,predicted label
54168,predicted label
45987,predicted label
17470,predicted label
46205,predicted label
37807,predicted label
9963,predicted label
72385,predicted label
36930,predicted label
29101,predicted label
26414,predicted label
48369,predicted label
13017,predicted label
49421,predicted label
21523,predicted label
67645,predicted label
50154,predicted label
62378,predicted label
47337,predicted label
44517,predicted label
52483,predicted label
60224,predicted label
23021,predicted label
69858,predicted label
29599,predicted label
64096,predicted label
18671,predicted label
3281,predicted label
72728,predicted label
15987,predicted label
73993,predicted label
17644,predicted label
37494,predicted label
47009,predicted label
71115,predicted label
12145,predicted label
28083,predicted label
37806,predicted label
51762,predicted label
1639,predicted label
17981,predicted label
18042,predicted label
25894,predicted label
18132,predicted label
9731,predicted label
10333,predicted label
396,predicted label
25433,predicted label
11399,predicted label
31007,predicted label
18822,predicted label
27827,predicted label
47700,predicted label
14193,predicted label
46699,predicted label
49699,predicted label
72914,predicted label
24535,predicted label
49846,predicted label
27110,predicted label
29828,predicted label
73173,predicted label
59807,predicted label
30737,predicted label
50319,predicted label
27267,predicted label
54308,predicted label
41628,predicted label
56360,predicted label
16622,predicted label
43432,predicted label
44404,predicted label
50354,predicted label
68698,predicted label
3977,predicted label
40031,predicted label
23191,predicted label
59440,predicted label
53544,predicted label
57825,predicted label
35534,predicted label
30093,predicted label
59732,predicted label
50472,predicted label
63806,predicted label
11743,predicted label
27778,predicted label
4460,predicted label
45776,predicted label
46743,predicted label
68878,predicted label
20967,predicted label
59833,predicted label
53635,predicted label
45831,predicted label
59065,predicted label
8700,predicted label
6965,predicted label
56369,predicted label
74106,predicted label
23763,predicted label
38235,predicted label
51342,predicted label
29236,predicted label
8314,predicted label
38335,predicted label
42494,predicted label
25358,predicted label
52693,predicted label
66427,predicted label
20769,predicted label
24754,predicted label
3797,predicted label
53859,predicted label
27206,predicted label
58407,predicted label
13374,predicted label
11028,predicted label
38930,predicted label
26982,predicted label
14778,predicted label
51587,predicted label
17015,predicted label
25028,predicted label
35293,predicted label
8068,predicted label
73052,predicted label
51753,predicted label
15035,predicted label
60817,predicted label
55374,predicted label
10096,predicted label
12074,predicted label
50198,predicted label
33773,predicted label
6287,predicted label
16222,predicted label
13418,predicted label
243,predicted label
5673,predicted label
38441,predicted label
57081,predicted label
14525,predicted label
13389,predicted label
65683,predicted label
21136,predicted label
34199,predicted label
25206,predicted label
55334,predicted label
30168,predicted label
19998,predicted label
27760,predicted label
70205,predicted label
32421,predicted label
40287,predicted label
4537,predicted label
46300,predicted label
49063,predicted label
73414,predicted label
54220,predicted label
2838,predicted label
46979,predicted label
34307,predicted label
36899,predicted label
27797,predicted label
48131,predicted label
70738,predicted label
56821,predicted label
35203,predicted label
67513,predicted label
48623,predicted label
48526,predicted label
71696,predicted label
507,predicted label
7283,predicted label
3421,predicted label
15585,predicted label
44581,predicted label
72733,predicted label
46120,predicted label
29358,predicted label
5664,predicted label
2285,predicted label
5661,predicted label
47657,predicted label
40777,predicted label
23177,predicted label
62023,predicted label
46834,predicted label
54573,predicted label
2311,predicted label
36977,predicted label
62283,predicted label
62935,predicted label
28008,predicted label
60373,predicted label
34523,predicted label
46550,predicted label
12068,predicted label
4365,predicted label
49342,predicted label
6418,predicted label
33741,predicted label
53296,predicted label
74206,predicted label
17681,predicted label
58387,predicted label
33887,predicted label
35848,predicted label
13667,predicted label
38183,predicted label
61501,predicted label
16185,predicted label
69225,predicted label
7730,predicted label
64895,predicted label
496,predicted label
42433,predicted label
32757,predicted label
16856,predicted label
3503,predicted label
73404,predicted label
25092,predicted label
56114,predicted label
67755,predicted label
59292,predicted label
27131,predicted label
36880,predicted label
29934,predicted label
61140,predicted label
6375,predicted label
57413,predicted label
52719,predicted label
45534,predicted label
57626,predicted label
1523,predicted label
62801,predicted label
11025,predicted label
66579,predicted label
42099,predicted label
68278,predicted label
20349,predicted label
18762,predicted label
67374,predicted label
27139,predicted label
21420,predicted label
52382,predicted label
55389,predicted label
41881,predicted label
20879,predicted label
39134,predicted label
35813,predicted label
32770,predicted label
9903,predicted label
37475,predicted label
3618,predicted label
31199,predicted label
1018,predicted label
57876,predicted label
44128,predicted label
22587,predicted label
1143,predicted label
48065,predicted label
13308,predicted label
35288,predicted label
60567,predicted label
46380,predicted label
36502,predicted label
73978,predicted label
19960,predicted label
22394,predicted label
49214,predicted label
23581,predicted label
58744,predicted label
18540,predicted label
37429,predicted label
11726,predicted label
24187,predicted label
25907,predicted label
68307,predicted label
36577,predicted label
5752,predicted label
17460,predicted label
24211,predicted label
64039,predicted label
35159,predicted label
36922,predicted label
1228,predicted label
14928,predicted label
31814,predicted label
38492,predicted label
8754,predicted label
68130,predicted label
19092,predicted label
36898,predicted label
48574,predicted label
54791,predicted label
57644,predicted label
43217,predicted label
14922,predicted label
64775,predicted label
59160,predicted label
38141,predicted label
51518,predicted label
43481,predicted label
36632,predicted label
4347,predicted label
57963,predicted label
73460,predicted label
26874,predicted label
45280,predicted label
50748,predicted label
33993,predicted label
11535,predicted label
13028,predicted label
39580,predicted label
66084,predicted label
72376,predicted label
63494,predicted label
5560,predicted label
53309,predicted label
17248,predicted label
38848,predicted label
29171,predicted label
12765,predicted label
72042,predicted label
45045,predicted label
30553,predicted label
15746,predicted label
71754,predicted label
26176,predicted label
40403,predicted label
64029,predicted label
56238,predicted label
52432,predicted label
38677,predicted label
2448,predicted label
73548,predicted label
51078,predicted label
27549,predicted label
886,predicted label
62399,predicted label
70385,predicted label
60247,predicted label
48622,predicted label
43977,predicted label
2609,predicted label
66087,predicted label
63428,predicted label
57506,predicted label
31307,predicted label
51965,predicted label
9288,predicted label
68778,predicted label
22485,predicted label
57533,predicted label
6589,predicted label
4402,predicted label
33976,predicted label
24206,predicted label
16883,predicted label
68280,predicted label
60751,predicted label
57895,predicted label
73433,predicted label
59045,predicted label
62351,predicted label
32272,predicted label
34754,predicted label
8809,predicted label
35885,predicted label
39827,predicted label
63158,predicted label
28801,predicted label
52813,predicted label
21457,predicted label
17610,predicted label
4984,predicted label
37979,predicted label
62974,predicted label
47204,predicted label
57616,predicted label
35329,predicted label
10767,predicted label
39234,predicted label
28022,predicted label
19427,predicted label
57156,predicted label
25669,predicted label
71153,predicted label
43875,predicted label
3448,predicted label
9629,predicted label
17846,predicted label
22620,predicted label
2246,predicted label
28894,predicted label
46489,predicted label
39041,predicted label
65364,predicted label
7226,predicted label
2650,predicted label
7706,predicted label
23147,predicted label
4797,predicted label
23043,predicted label
13339,predicted label
4229,predicted label
15853,predicted label
4180,predicted label
15068,predicted label
35611,predicted label
32401,predicted label
4110,predicted label
62206,predicted label
23600,predicted label
35239,predicted label
18252,predicted label
18152,predicted label
21850,predicted label
47509,predicted label
13585,predicted label
16501,predicted label
9576,predicted label
39351,predicted label
40022,predicted label
11435,predicted label
26631,predicted label
21565,predicted label
40163,predicted label
13859,predicted label
50767,predicted label
1932,predicted label
15282,predicted label
73231,predicted label
36347,predicted label
22076,predicted label
32903,predicted label
31789,predicted label
67095,predicted label
41894,predicted label
9150,predicted label
24822,predicted label
40477,predicted label
43193,predicted label
33377,predicted label
5889,predicted label
68402,predicted label
11690,predicted label
9583,predicted label
14643,predicted label
33152,predicted label
45285,predicted label
11776,predicted label
21082,predicted label
11224,predicted label
708,predicted label
24269,predicted label
66094,predicted label
29402,predicted label
2132,predicted label
31876,predicted label
24888,predicted label
17297,predicted label
63391,predicted label
65405,predicted label
27306,predicted label
53792,predicted label
33760,predicted label
36858,predicted label
21982,predicted label
47898,predicted label
45931,predicted label
24282,predicted label
57867,predicted label
2268,predicted label
42870,predicted label
51026,predicted label
69496,predicted label
46258,predicted label
53653,predicted label
8511,predicted label
6437,predicted label
45277,predicted label
53647,predicted label
45297,predicted label
12871,predicted label
73567,predicted label
37196,predicted label
33031,predicted label
50322,predicted label
38362,predicted label
48934,predicted label
50098,predicted label
25161,predicted label
69627,predicted label
37050,predicted label
40161,predicted label
8596,predicted label
17636,predicted label
14577,predicted label
56393,predicted label
12822,predicted label
41075,predicted label
37885,predicted label
68842,predicted label
66015,predicted label
21780,predicted label
6796,predicted label
56069,predicted label
54247,predicted label
40874,predicted label
27638,predicted label
57276,predicted label
15827,predicted label
59544,predicted label
46615,predicted label
68917,predicted label
32281,predicted label
20795,predicted label
3775,predicted label
56610,predicted label
14626,predicted label
58335,predicted label
27434,predicted label
45224,predicted label
21863,predicted label
13646,predicted label
45316,predicted label
39015,predicted label
62036,predicted label
19035,predicted label
46630,predicted label
15059,predicted label
32074,predicted label
39871,predicted label
32047,predicted label
9958,predicted label
38679,predicted label
67067,predicted label
45840,predicted label
71345,predicted label
28783,predicted label
56300,predicted label
25363,predicted label
57254,predicted label
4852,predicted label
37650,predicted label
37830,predicted label
55583,predicted label
47834,predicted label
33053,predicted label
40053,predicted label
35615,predicted label
41935,predicted label
53719,predicted label
42782,predicted label
24343,predicted label
44635,predicted label
46200,predicted label
31185,predicted label
16460,predicted label
17353,predicted label
5891,predicted label
24375,predicted label
5203,predicted label
62385,predicted label
56459,predicted label
29879,predicted label
51522,predicted label
35245,predicted label
40141,predicted label
4870,predicted label
29726,predicted label
43211,predicted label
62320,predicted label
49299,predicted label
35963,predicted label
24820,predicted label
31300,predicted label
47524,predicted label
3102,predicted label
65536,predicted label
61221,predicted label
72699,predicted label
67398,predicted label
13994,predicted label
27826,predicted label
1379,predicted label
2681,predicted label
53171,predicted label
2389,predicted label
55799,predicted label
59952,predicted label
13243,predicted label
52845,predicted label
7141,predicted label
36793,predicted label
28913,predicted label
22001,predicted label
38907,predicted label
11162,predicted label
31701,predicted label
19800,predicted label
68622,predicted label
36197,predicted label
41645,predicted label
41299,predicted label
63689,predicted label
64196,predicted label
3309,predicted label
60962,predicted label
69933,predicted label
58960,predicted label
52915,predicted label
24332,predicted label
46346,predicted label
73840,predicted label
20540,predicted label
25032,predicted label
55800,predicted label
30448,predicted label
31637,predicted label
57334,predicted label
19040,predicted label
16127,predicted label
18166,predicted label
37428,predicted label
60465,predicted label
38724,predicted label
56443,predicted label
13307,predicted label
40329,predicted label
845,predicted label
36907,predicted label
39583,predicted label
29041,predicted label
57528,predicted label
33196,predicted label
14740,predicted label
52667,predicted label
403,predicted label
59130,predicted label
45426,predicted label
66786,predicted label
53110,predicted label
12745,predicted label
26571,predicted label
21083,predicted label
55246,predicted label
23085,predicted label
41860,predicted label
65999,predicted label
4741,predicted label
8189,predicted label
45623,predicted label
51651,predicted label
3575,predicted label
73396,predicted label
70645,predicted label
55369,predicted label
16473,predicted label
68346,predicted label
9481,predicted label
21439,predicted label
835,predicted label
24667,predicted label
64713,predicted label
35303,predicted label
62990,predicted label
40591,predicted label
15240,predicted label
36088,predicted label
18110,predicted label
2314,predicted label
14209,predicted label
44542,predicted label
16684,predicted label
18841,predicted label
12368,predicted label
60453,predicted label
66939,predicted label
69334,predicted label
50057,predicted label
59836,predicted label
44365,predicted label
23168,predicted label
27877,predicted label
23909,predicted label
15424,predicted label
46084,predicted label
26292,predicted label
28159,predicted label
57935,predicted label
48599,predicted label
768,predicted label
62438,predicted label
27414,predicted label
46750,predicted label
16436,predicted label
32535,predicted label
41758,predicted label
66899,predicted label
24670,predicted label
31459,predicted label
66195,predicted label
54881,predicted label
52075,predicted label
41587,predicted label
60141,predicted label
41043,predicted label
43950,predicted label
48121,predicted label
65965,predicted label
70664,predicted label
4887,predicted label
62128,predicted label
62993,predicted label
54823,predicted label
67336,predicted label
11461,predicted label
6405,predicted label
3604,predicted label
13496,predicted label
69465,predicted label
52159,predicted label
62523,predicted label
12909,predicted label
9031,predicted label
38142,predicted label
9976,predicted label
12457,predicted label
83,predicted label
41441,predicted label
37002,predicted label
14445,predicted label
49312,predicted label
37763,predicted label
18581,predicted label
17791,predicted label
37664,predicted label
55316,predicted label
67418,predicted label
62465,predicted label
8682,predicted label
18905,predicted label
8129,predicted label
6490,predicted label
58222,predicted label
26087,predicted label
54721,predicted label
2986,predicted label
62250,predicted label
13215,predicted label
40638,predicted label
52286,predicted label
56328,predicted label
66140,predicted label
73270,predicted label
46918,predicted label
37800,predicted label
42236,predicted label
57022,predicted label
32769,predicted label
60417,predicted label
18381,predicted label
45799,predicted label
16607,predicted label
34727,predicted label
65469,predicted label
44913,predicted label
50367,predicted label
50806,predicted label
40770,predicted label
3166,predicted label
43932,predicted label
9054,predicted label
3088,predicted label
55589,predicted label
56199,predicted label
43749,predicted label
70409,predicted label
47010,predicted label
30427,predicted label
31052,predicted label
14338,predicted label
53535,predicted label
54524,predicted label
34913,predicted label
70918,predicted label
55805,predicted label
46480,predicted label
6477,predicted label
68683,predicted label
64153,predicted label
5836,predicted label
47654,predicted label
47513,predicted label
70105,predicted label
65915,predicted label
72961,predicted label
20292,predicted label
9641,predicted label
43467,predicted label
34468,predicted label
24910,predicted label
